path,label,fold
train/anger/Training_14849177.jpg,4,0
train/anger/Training_14874724.jpg,4,0
train/anger/Training_14881295.jpg,4,0
train/anger/Training_14902638.jpg,4,0
train/anger/Training_14998845.jpg,4,0
train/anger/Training_1508040.jpg,4,0
train/anger/Training_15086016.jpg,4,0
train/anger/Training_15110521.jpg,4,0
train/anger/Training_1513062.jpg,4,0
train/anger/Training_15206510.jpg,4,0
train/anger/Training_15270019.jpg,4,0
train/anger/Training_15314820.jpg,4,0
train/anger/Training_15328387.jpg,4,0
train/anger/Training_15373701.jpg,4,0
train/anger/Training_15475428.jpg,4,0
train/anger/Training_15484575.jpg,4,0
train/anger/Training_15578561.jpg,4,0
train/anger/Training_15632432.jpg,4,0
train/anger/Training_15653607.jpg,4,0
train/anger/Training_15698041.jpg,4,0
train/anger/Training_15768718.jpg,4,0
train/anger/Training_1580381.jpg,4,0
train/anger/Training_15848209.jpg,4,0
train/anger/Training_15851328.jpg,4,0
train/anger/Training_15905131.jpg,4,0
train/anger/Training_15918415.jpg,4,0
train/anger/Training_15990816.jpg,4,0
train/anger/Training_15996129.jpg,4,0
train/anger/Training_16000295.jpg,4,0
train/anger/Training_16006140.jpg,4,0
train/anger/Training_16024284.jpg,4,0
train/anger/Training_16057513.jpg,4,0
train/anger/Training_16071030.jpg,4,0
train/anger/Training_16084705.jpg,4,0
train/anger/Training_16087477.jpg,4,0
train/anger/Training_160942.jpg,4,0
train/anger/Training_16126119.jpg,4,0
train/anger/Training_16130451.jpg,4,0
train/anger/Training_1615815.jpg,4,0
train/anger/Training_16158762.jpg,4,0
train/anger/Training_16179069.jpg,4,0
train/anger/Training_16259740.jpg,4,0
train/anger/Training_16266086.jpg,4,0
train/anger/Training_16284249.jpg,4,0
train/anger/Training_16291080.jpg,4,0
train/anger/Training_16305966.jpg,4,0
train/anger/Training_16359160.jpg,4,0
train/anger/Training_16370302.jpg,4,0
train/anger/Training_16446596.jpg,4,0
train/anger/Training_16491729.jpg,4,0
train/anger/Training_16494943.jpg,4,0
train/anger/Training_16496426.jpg,4,0
train/anger/Training_16541992.jpg,4,0
train/anger/Training_1654496.jpg,4,0
train/anger/Training_16567582.jpg,4,0
train/anger/Training_16599409.jpg,4,0
train/anger/Training_16622790.jpg,4,0
train/anger/Training_16640994.jpg,4,0
train/anger/Training_16642972.jpg,4,0
train/anger/Training_16679431.jpg,4,0
train/anger/Training_16777952.jpg,4,0
train/anger/Training_16891791.jpg,4,0
train/anger/Training_16906749.jpg,4,0
train/anger/Training_16942488.jpg,4,0
train/anger/Training_16989517.jpg,4,0
train/anger/Training_1705134.jpg,4,0
train/anger/Training_17067471.jpg,4,0
train/anger/Training_17123874.jpg,4,0
train/anger/Training_17215740.jpg,4,0
train/anger/Training_17221608.jpg,4,0
train/anger/Training_17224216.jpg,4,0
train/anger/Training_17237911.jpg,4,0
train/anger/Training_1726444.jpg,4,0
train/anger/Training_17360219.jpg,4,0
train/anger/Training_17399121.jpg,4,0
train/anger/Training_17489568.jpg,4,0
train/anger/Training_17541005.jpg,4,0
train/anger/Training_17581481.jpg,4,0
train/anger/Training_17672891.jpg,4,0
train/anger/Training_17675277.jpg,4,0
train/anger/Training_17694602.jpg,4,0
train/anger/Training_17696053.jpg,4,0
train/anger/Training_17733154.jpg,4,0
train/anger/Training_17767061.jpg,4,0
train/anger/Training_17771172.jpg,4,0
train/anger/Training_17801498.jpg,4,0
train/anger/Training_17849962.jpg,4,0
train/anger/Training_17884883.jpg,4,0
train/anger/Training_17900322.jpg,4,0
train/anger/Training_18012086.jpg,4,0
train/anger/Training_18018852.jpg,4,0
train/anger/Training_18026824.jpg,4,0
train/anger/Training_18045108.jpg,4,0
train/anger/Training_18078068.jpg,4,0
train/anger/Training_1811581.jpg,4,0
train/anger/Training_18124832.jpg,4,0
train/anger/Training_18141196.jpg,4,0
train/anger/Training_18200194.jpg,4,0
train/anger/Training_1832174.jpg,4,0
train/anger/Training_18351925.jpg,4,0
train/anger/Training_18359199.jpg,4,0
train/anger/Training_18403526.jpg,4,0
train/anger/Training_18417999.jpg,4,0
train/anger/Training_18437561.jpg,4,0
train/anger/Training_18446154.jpg,4,0
train/anger/Training_18487865.jpg,4,0
train/anger/Training_18489752.jpg,4,0
train/anger/Training_18502864.jpg,4,0
train/anger/Training_18534719.jpg,4,0
train/anger/Training_18572501.jpg,4,0
train/anger/Training_185749.jpg,4,0
train/anger/Training_18599568.jpg,4,0
train/anger/Training_18603582.jpg,4,0
train/anger/Training_18633212.jpg,4,0
train/anger/Training_18662583.jpg,4,0
train/anger/Training_18688703.jpg,4,0
train/anger/Training_18714959.jpg,4,0
train/anger/Training_18725515.jpg,4,0
train/anger/Training_18742632.jpg,4,0
train/anger/Training_18775545.jpg,4,0
train/anger/Training_1884343.jpg,4,0
train/anger/Training_18866880.jpg,4,0
train/anger/Training_18871573.jpg,4,0
train/anger/Training_18884987.jpg,4,0
train/anger/Training_18912568.jpg,4,0
train/anger/Training_18932868.jpg,4,0
train/anger/Training_18986422.jpg,4,0
train/anger/Training_18992521.jpg,4,0
train/anger/Training_18995850.jpg,4,0
train/anger/Training_19019457.jpg,4,0
train/anger/Training_19032299.jpg,4,0
train/anger/Training_19037832.jpg,4,0
train/anger/Training_19115706.jpg,4,0
train/anger/Training_191269.jpg,4,0
train/anger/Training_19150082.jpg,4,0
train/anger/Training_1915427.jpg,4,0
train/anger/Training_19204784.jpg,4,0
train/anger/Training_19209073.jpg,4,0
train/anger/Training_19225042.jpg,4,0
train/anger/Training_19234021.jpg,4,0
train/anger/Training_19240391.jpg,4,0
train/anger/Training_19259415.jpg,4,0
train/anger/Training_19304002.jpg,4,0
train/anger/Training_19309904.jpg,4,0
train/anger/Training_19316070.jpg,4,0
train/anger/Training_19351613.jpg,4,0
train/anger/Training_19361454.jpg,4,0
train/anger/Training_19370670.jpg,4,0
train/anger/Training_19419337.jpg,4,0
train/anger/Training_19436967.jpg,4,0
train/anger/Training_19465550.jpg,4,0
train/anger/Training_19503940.jpg,4,0
train/anger/Training_19549301.jpg,4,0
train/anger/Training_19589223.jpg,4,0
train/anger/Training_19635308.jpg,4,0
train/anger/Training_19694742.jpg,4,0
train/anger/Training_19698409.jpg,4,0
train/anger/Training_19719451.jpg,4,0
train/anger/Training_19720516.jpg,4,0
train/anger/Training_19741801.jpg,4,0
train/anger/Training_19761162.jpg,4,0
train/anger/Training_19802137.jpg,4,0
train/anger/Training_19811721.jpg,4,0
train/anger/Training_19816711.jpg,4,0
train/anger/Training_19818745.jpg,4,0
train/anger/Training_19887484.jpg,4,0
train/anger/Training_19903870.jpg,4,0
train/anger/Training_19925556.jpg,4,0
train/anger/Training_19952390.jpg,4,0
train/anger/Training_19995150.jpg,4,0
train/anger/Training_20003511.jpg,4,0
train/anger/Training_20032846.jpg,4,0
train/anger/Training_20040269.jpg,4,0
train/anger/Training_20063532.jpg,4,0
train/anger/Training_20089089.jpg,4,0
train/anger/Training_20207669.jpg,4,0
train/anger/Training_20217237.jpg,4,0
train/anger/Training_20272407.jpg,4,0
train/anger/Training_20359410.jpg,4,0
train/anger/Training_20376505.jpg,4,0
train/anger/Training_20377265.jpg,4,0
train/anger/Training_20438552.jpg,4,0
train/anger/Training_2046240.jpg,4,0
train/anger/Training_20497217.jpg,4,0
train/anger/Training_20560634.jpg,4,0
train/anger/Training_20567352.jpg,4,0
train/anger/Training_2057213.jpg,4,0
train/anger/Training_20628210.jpg,4,0
train/anger/Training_20628400.jpg,4,0
train/anger/Training_20632289.jpg,4,0
train/anger/Training_20650357.jpg,4,0
train/anger/Training_20682032.jpg,4,0
train/anger/Training_20709445.jpg,4,0
train/anger/Training_20796443.jpg,4,0
train/anger/Training_2081591.jpg,4,0
train/anger/Training_20830325.jpg,4,0
train/anger/Training_20835143.jpg,4,0
train/anger/Training_20847777.jpg,4,0
train/anger/Training_20849377.jpg,4,0
train/anger/Training_2089965.jpg,4,0
train/anger/Training_20916082.jpg,4,0
train/anger/Training_20928631.jpg,4,0
train/anger/Training_20953176.jpg,4,0
train/anger/Training_20987350.jpg,4,0
train/anger/Training_21005218.jpg,4,0
train/anger/Training_21007101.jpg,4,0
train/anger/Training_21114620.jpg,4,0
train/anger/Training_21196367.jpg,4,0
train/anger/Training_21237020.jpg,4,0
train/anger/Training_21259247.jpg,4,0
train/anger/Training_21311958.jpg,4,0
train/anger/Training_21324994.jpg,4,0
train/anger/Training_21357642.jpg,4,0
train/anger/Training_21380352.jpg,4,0
train/anger/Training_21412009.jpg,4,0
train/anger/Training_21476312.jpg,4,0
train/anger/Training_21533851.jpg,4,0
train/anger/Training_21576106.jpg,4,0
train/anger/Training_2167273.jpg,4,0
train/anger/Training_2167967.jpg,4,0
train/anger/Training_21704785.jpg,4,0
train/anger/Training_2178475.jpg,4,0
train/anger/Training_21821868.jpg,4,0
train/anger/Training_21827533.jpg,4,0
train/anger/Training_21849979.jpg,4,0
train/anger/Training_21863764.jpg,4,0
train/anger/Training_21894557.jpg,4,0
train/anger/Training_21956275.jpg,4,0
train/anger/Training_22118510.jpg,4,0
train/anger/Training_22133014.jpg,4,0
train/anger/Training_22174920.jpg,4,0
train/anger/Training_22201404.jpg,4,0
train/anger/Training_22224631.jpg,4,0
train/anger/Training_22275806.jpg,4,0
train/anger/Training_22310143.jpg,4,0
train/anger/Training_22320539.jpg,4,0
train/anger/Training_2242032.jpg,4,0
train/anger/Training_22454973.jpg,4,0
train/anger/Training_22499447.jpg,4,0
train/anger/Training_22624473.jpg,4,0
train/anger/Training_22662478.jpg,4,0
train/anger/Training_22680536.jpg,4,0
train/anger/Training_22708214.jpg,4,0
train/anger/Training_22757878.jpg,4,0
train/anger/Training_22757966.jpg,4,0
train/anger/Training_22786311.jpg,4,0
train/anger/Training_22870526.jpg,4,0
train/anger/Training_22923761.jpg,4,0
train/anger/Training_22941956.jpg,4,0
train/anger/Training_22948635.jpg,4,0
train/anger/Training_23022416.jpg,4,0
train/anger/Training_23139059.jpg,4,0
train/anger/Training_23146617.jpg,4,0
train/anger/Training_23193967.jpg,4,0
train/anger/Training_23237689.jpg,4,0
train/anger/Training_23275256.jpg,4,0
train/anger/Training_23280217.jpg,4,0
train/anger/Training_23300992.jpg,4,0
train/anger/Training_23321916.jpg,4,0
train/anger/Training_23454413.jpg,4,0
train/anger/Training_23467824.jpg,4,0
train/anger/Training_23484225.jpg,4,0
train/anger/Training_23500989.jpg,4,0
train/anger/Training_23519436.jpg,4,0
train/anger/Training_23532030.jpg,4,0
train/anger/Training_23628462.jpg,4,0
train/anger/Training_23673434.jpg,4,0
train/anger/Training_23701539.jpg,4,0
train/anger/Training_23708035.jpg,4,0
train/anger/Training_23722891.jpg,4,0
train/anger/Training_23798149.jpg,4,0
train/anger/Training_23821588.jpg,4,0
train/anger/Training_23909802.jpg,4,0
train/anger/Training_23919021.jpg,4,0
train/anger/Training_23920145.jpg,4,0
train/anger/Training_24218021.jpg,4,0
train/anger/Training_24249696.jpg,4,0
train/anger/Training_24346735.jpg,4,0
train/anger/Training_24350432.jpg,4,0
train/anger/Training_2438029.jpg,4,0
train/anger/Training_24448450.jpg,4,0
train/anger/Training_24453418.jpg,4,0
train/anger/Training_24505847.jpg,4,0
train/anger/Training_24552877.jpg,4,0
train/anger/Training_24592089.jpg,4,0
train/anger/Training_24683387.jpg,4,0
train/anger/Training_24692899.jpg,4,0
train/anger/Training_2470912.jpg,4,0
train/anger/Training_24725376.jpg,4,0
train/anger/Training_24726323.jpg,4,0
train/anger/Training_24769353.jpg,4,0
train/anger/Training_24786642.jpg,4,0
train/anger/Training_24789191.jpg,4,0
train/anger/Training_24792612.jpg,4,0
train/anger/Training_24844708.jpg,4,0
train/anger/Training_24869680.jpg,4,0
train/anger/Training_24908977.jpg,4,0
train/anger/Training_24910075.jpg,4,0
train/anger/Training_24947722.jpg,4,0
train/anger/Training_24979850.jpg,4,0
train/anger/Training_25025102.jpg,4,0
train/anger/Training_25192025.jpg,4,0
train/anger/Training_25212848.jpg,4,0
train/anger/Training_25228659.jpg,4,0
train/anger/Training_25237267.jpg,4,0
train/anger/Training_25283800.jpg,4,0
train/anger/Training_25303233.jpg,4,0
train/anger/Training_25346721.jpg,4,0
train/anger/Training_25395654.jpg,4,0
train/anger/Training_25396368.jpg,4,0
train/anger/Training_25444233.jpg,4,0
train/anger/Training_25475703.jpg,4,0
train/anger/Training_25491048.jpg,4,0
train/anger/Training_2551740.jpg,4,0
train/anger/Training_25535431.jpg,4,0
train/anger/Training_25553563.jpg,4,0
train/anger/Training_25559775.jpg,4,0
train/anger/Training_25573104.jpg,4,0
train/anger/Training_25660075.jpg,4,0
train/anger/Training_25706051.jpg,4,0
train/anger/Training_25740893.jpg,4,0
train/anger/Training_25811502.jpg,4,0
train/anger/Training_2583654.jpg,4,0
train/anger/Training_25837662.jpg,4,0
train/anger/Training_25885433.jpg,4,0
train/anger/Training_25902942.jpg,4,0
train/anger/Training_25941890.jpg,4,0
train/anger/Training_25949094.jpg,4,0
train/anger/Training_25964185.jpg,4,0
train/anger/Training_25973302.jpg,4,0
train/anger/Training_25991091.jpg,4,0
train/anger/Training_25997980.jpg,4,0
train/anger/Training_26017839.jpg,4,0
train/anger/Training_26070691.jpg,4,0
train/anger/Training_26083913.jpg,4,0
train/anger/Training_26122330.jpg,4,0
train/anger/Training_26142456.jpg,4,0
train/anger/Training_26162843.jpg,4,0
train/anger/Training_26171331.jpg,4,0
train/anger/Training_26200977.jpg,4,0
train/anger/Training_26212028.jpg,4,0
train/anger/Training_26292649.jpg,4,0
train/anger/Training_26301253.jpg,4,0
train/anger/Training_26404725.jpg,4,0
train/anger/Training_26423087.jpg,4,0
train/anger/Training_2653329.jpg,4,0
train/anger/Training_26545698.jpg,4,0
train/anger/Training_26591353.jpg,4,0
train/anger/Training_26678516.jpg,4,0
train/anger/Training_26706134.jpg,4,0
train/anger/Training_26746805.jpg,4,0
train/anger/Training_26752779.jpg,4,0
train/anger/Training_26766810.jpg,4,0
train/anger/Training_26823438.jpg,4,0
train/anger/Training_26875948.jpg,4,0
train/anger/Training_26883789.jpg,4,0
train/anger/Training_26950189.jpg,4,0
train/anger/Training_26972335.jpg,4,0
train/anger/Training_27039257.jpg,4,0
train/anger/Training_27071387.jpg,4,0
train/anger/Training_27071420.jpg,4,0
train/anger/Training_27095050.jpg,4,0
train/anger/Training_27107835.jpg,4,0
train/anger/Training_27120059.jpg,4,0
train/anger/Training_27196085.jpg,4,0
train/anger/Training_27269391.jpg,4,0
train/anger/Training_27352185.jpg,4,0
train/anger/Training_2737636.jpg,4,0
train/anger/Training_27408004.jpg,4,0
train/anger/Training_27500708.jpg,4,0
train/anger/Training_27521491.jpg,4,0
train/anger/Training_27554503.jpg,4,0
train/anger/Training_27574839.jpg,4,0
train/anger/Training_27688204.jpg,4,0
train/anger/Training_27748325.jpg,4,0
train/anger/Training_27783996.jpg,4,0
train/anger/Training_27799988.jpg,4,0
train/anger/Training_27826009.jpg,4,0
train/anger/Training_27831618.jpg,4,0
train/anger/Training_27832558.jpg,4,0
train/anger/Training_27838748.jpg,4,0
train/anger/Training_2785725.jpg,4,0
train/anger/Training_27906405.jpg,4,0
train/anger/Training_27943396.jpg,4,0
train/anger/Training_27982616.jpg,4,0
train/anger/Training_28079328.jpg,4,0
train/anger/Training_28115268.jpg,4,0
train/anger/Training_28135722.jpg,4,0
train/anger/Training_2816273.jpg,4,0
train/anger/Training_28197437.jpg,4,0
train/anger/Training_2821689.jpg,4,0
train/anger/Training_28282798.jpg,4,0
train/anger/Training_28295464.jpg,4,0
train/anger/Training_28297061.jpg,4,0
train/anger/Training_28302728.jpg,4,0
train/anger/Training_28328166.jpg,4,0
train/anger/Training_28335959.jpg,4,0
train/anger/Training_28350697.jpg,4,0
train/anger/Training_28424408.jpg,4,0
train/anger/Training_28453152.jpg,4,0
train/anger/Training_28497590.jpg,4,0
train/anger/Training_28510377.jpg,4,0
train/anger/Training_28519058.jpg,4,0
train/anger/Training_28524812.jpg,4,0
train/anger/Training_28546367.jpg,4,0
train/anger/Training_28577341.jpg,4,0
train/anger/Training_28582721.jpg,4,0
train/anger/Training_28601163.jpg,4,0
train/anger/Training_28626618.jpg,4,0
train/anger/Training_28653785.jpg,4,0
train/anger/Training_28696977.jpg,4,0
train/anger/Training_28799178.jpg,4,0
train/anger/Training_28804902.jpg,4,0
train/anger/Training_2898900.jpg,4,0
train/anger/Training_29072824.jpg,4,0
train/anger/Training_29110510.jpg,4,0
train/anger/Training_29136162.jpg,4,0
train/anger/Training_2921533.jpg,4,0
train/anger/Training_2941397.jpg,4,0
train/anger/Training_29458621.jpg,4,0
train/anger/Training_29473653.jpg,4,0
train/anger/Training_29480068.jpg,4,0
train/anger/Training_29487688.jpg,4,0
train/anger/Training_29504424.jpg,4,0
train/anger/Training_29613645.jpg,4,0
train/anger/Training_2963447.jpg,4,0
train/anger/Training_29646945.jpg,4,0
train/anger/Training_29670953.jpg,4,0
train/anger/Training_29685598.jpg,4,0
train/anger/Training_29691900.jpg,4,0
train/anger/Training_29696039.jpg,4,0
train/anger/Training_29705778.jpg,4,0
train/anger/Training_29706177.jpg,4,0
train/anger/Training_29734857.jpg,4,0
train/anger/Training_29784495.jpg,4,0
train/anger/Training_2979314.jpg,4,0
train/anger/Training_29860606.jpg,4,0
train/anger/Training_2989544.jpg,4,0
train/anger/Training_29908508.jpg,4,0
train/anger/Training_29912845.jpg,4,0
train/anger/Training_29927976.jpg,4,0
train/anger/Training_29958747.jpg,4,0
train/anger/Training_29991142.jpg,4,0
train/anger/Training_3009686.jpg,4,0
train/anger/Training_30098191.jpg,4,0
train/anger/Training_30114145.jpg,4,0
train/anger/Training_30116224.jpg,4,0
train/anger/Training_30160389.jpg,4,0
train/anger/Training_30180848.jpg,4,0
train/anger/Training_30239602.jpg,4,0
train/anger/Training_3033390.jpg,4,0
train/anger/Training_30373500.jpg,4,0
train/anger/Training_30410150.jpg,4,0
train/anger/Training_30443996.jpg,4,0
train/anger/Training_30459679.jpg,4,0
train/anger/Training_30472289.jpg,4,0
train/anger/Training_30489237.jpg,4,0
train/anger/Training_30573212.jpg,4,0
train/anger/Training_30575832.jpg,4,0
train/anger/Training_30638689.jpg,4,0
train/anger/Training_30660522.jpg,4,0
train/anger/Training_30677513.jpg,4,0
train/anger/Training_30721552.jpg,4,0
train/anger/Training_30791149.jpg,4,0
train/anger/Training_3080021.jpg,4,0
train/anger/Training_30980110.jpg,4,0
train/anger/Training_31005947.jpg,4,0
train/anger/Training_31040721.jpg,4,0
train/anger/Training_31073755.jpg,4,0
train/anger/Training_31091832.jpg,4,0
train/anger/Training_31133239.jpg,4,0
train/anger/Training_31148108.jpg,4,0
train/anger/Training_31180605.jpg,4,0
train/anger/Training_31224563.jpg,4,0
train/anger/Training_31224947.jpg,4,0
train/anger/Training_31244222.jpg,4,0
train/anger/Training_31260105.jpg,4,0
train/anger/Training_31282272.jpg,4,0
train/anger/Training_31283474.jpg,4,0
train/anger/Training_3128563.jpg,4,0
train/anger/Training_3137065.jpg,4,0
train/anger/Training_31410334.jpg,4,0
train/anger/Training_31542080.jpg,4,0
train/anger/Training_31544914.jpg,4,0
train/anger/Training_31544979.jpg,4,0
train/anger/Training_31567209.jpg,4,0
train/anger/Training_31588747.jpg,4,0
train/anger/Training_31636015.jpg,4,0
train/anger/Training_31651031.jpg,4,0
train/anger/Training_31677107.jpg,4,0
train/anger/Training_31690999.jpg,4,0
train/anger/Training_31748400.jpg,4,0
train/anger/Training_31752247.jpg,4,0
train/anger/Training_31785074.jpg,4,0
train/anger/Training_31793501.jpg,4,0
train/anger/Training_31841601.jpg,4,0
train/anger/Training_31903146.jpg,4,0
train/anger/Training_31921878.jpg,4,0
train/anger/Training_31971836.jpg,4,0
train/anger/Training_32007227.jpg,4,0
train/anger/Training_32010041.jpg,4,0
train/anger/Training_3214834.jpg,4,0
train/anger/Training_3215425.jpg,4,0
train/anger/Training_3216904.jpg,4,0
train/anger/Training_32183003.jpg,4,0
train/anger/Training_32188796.jpg,4,0
train/anger/Training_32244516.jpg,4,0
train/anger/Training_32262487.jpg,4,0
train/anger/Training_32281078.jpg,4,0
train/anger/Training_32303287.jpg,4,0
train/anger/Training_3230661.jpg,4,0
train/anger/Training_32429480.jpg,4,0
train/anger/Training_32432121.jpg,4,0
train/anger/Training_32453389.jpg,4,0
train/anger/Training_32459301.jpg,4,0
train/anger/Training_32530186.jpg,4,0
train/anger/Training_32570934.jpg,4,0
train/anger/Training_32602248.jpg,4,0
train/anger/Training_32617000.jpg,4,0
train/anger/Training_32699273.jpg,4,0
train/anger/Training_32769196.jpg,4,0
train/anger/Training_32783475.jpg,4,0
train/anger/Training_32794555.jpg,4,0
train/anger/Training_3279666.jpg,4,0
train/anger/Training_32830476.jpg,4,0
train/anger/Training_32949350.jpg,4,0
train/anger/Training_3310799.jpg,4,0
train/anger/Training_3313375.jpg,4,0
train/anger/Training_3320376.jpg,4,0
train/anger/Training_3323309.jpg,4,0
train/anger/Training_33235517.jpg,4,0
train/anger/Training_33279458.jpg,4,0
train/anger/Training_33310801.jpg,4,0
train/anger/Training_33377684.jpg,4,0
train/anger/Training_33407137.jpg,4,0
train/anger/Training_33423535.jpg,4,0
train/anger/Training_33580964.jpg,4,0
train/anger/Training_33635285.jpg,4,0
train/anger/Training_33843801.jpg,4,0
train/anger/Training_33852686.jpg,4,0
train/anger/Training_33891570.jpg,4,0
train/anger/Training_3390828.jpg,4,0
train/anger/Training_33931293.jpg,4,0
train/anger/Training_33962077.jpg,4,0
train/anger/Training_33971696.jpg,4,0
train/anger/Training_33981314.jpg,4,0
train/anger/Training_33996756.jpg,4,0
train/anger/Training_34080679.jpg,4,0
train/anger/Training_34114883.jpg,4,0
train/anger/Training_34146154.jpg,4,0
train/anger/Training_34155036.jpg,4,0
train/anger/Training_34217865.jpg,4,0
train/anger/Training_34265481.jpg,4,0
train/anger/Training_34289515.jpg,4,0
train/anger/Training_34302034.jpg,4,0
train/anger/Training_34376548.jpg,4,0
train/anger/Training_343893.jpg,4,0
train/anger/Training_34438386.jpg,4,0
train/anger/Training_34503720.jpg,4,0
train/anger/Training_34546449.jpg,4,0
train/anger/Training_34547353.jpg,4,0
train/anger/Training_34567812.jpg,4,0
train/anger/Training_3457216.jpg,4,0
train/anger/Training_34578336.jpg,4,0
train/anger/Training_3462837.jpg,4,0
train/anger/Training_34643753.jpg,4,0
train/anger/Training_34669152.jpg,4,0
train/anger/Training_34701418.jpg,4,0
train/anger/Training_34779229.jpg,4,0
train/anger/Training_34790479.jpg,4,0
train/anger/Training_34797349.jpg,4,0
train/anger/Training_34829776.jpg,4,0
train/anger/Training_34856309.jpg,4,0
train/anger/Training_3489023.jpg,4,0
train/anger/Training_34929600.jpg,4,0
train/anger/Training_34946612.jpg,4,0
train/anger/Training_34966802.jpg,4,0
train/anger/Training_35043108.jpg,4,0
train/anger/Training_35043199.jpg,4,0
train/anger/Training_3506356.jpg,4,0
train/anger/Training_35121977.jpg,4,0
